Phase;T;RH;R;FF;RMM1;RMM2;RMM;Angle;Angle (+);PhaseManual
1;27.6;70;0;3;-1.4913599;-0.39076999;1.541705399;-104.6827109;255.3172891;6
1;27.6;69;0;3;-1.45705;-0.56164002;1.561548659;-111.079845;248.920155;6
1;29.2;54;0;3;-1.25666;-0.50942999;1.355991619;-112.0668514;247.9331486;6
1;27.1;64;0;3;-1.3353;-0.47951001;1.418786784;-109.753357;250.246643;6
1;26.2;68;0;3;-1.37383;-0.47372001;1.453210073;-109.0250666;250.9749334;6
1;26.8;56;0;2;-1.05476;-8.73E-02;1.058366641;-94.73145209;265.2685479;6
8;25.7;58;0;2;-0.73869002;0.185967;0.761739241;-75.86929556;284.1307044;7
8;25.9;59;0;2;-0.64055997;0.102901;0.648772449;-80.87384653;279.1261535;7
1;26.1;63;0;3;-0.55917001;-3.31E-02;0.560148829;-93.38766349;266.6123365;6
8;26.2;64;0;2;-0.59397;0.131988;0.608458045;-77.47168255;282.5283175;7
8;25.3;68;0;2;-0.41262999;0.224571;0.469782548;-61.44306512;298.5569349;7
7;26.5;60;0;2;-0.17979001;0.34585401;0.389794105;-27.46737958;332.5326204;8
1;26.9;68;0;2;-6.19E-02;-1.75E-02;0.0643262;-105.7863433;254.2136567;6
2;26.5;67;0;3;-2.06E-03;-0.15103;0.151044048;-179.2185527;180.7814473;5
3;26.3;66;0;3;8.21E-02;-0.14884;0.169981633;151.1189138;151.1189138;4
5;25.9;68;0;2;0.18971699;0.10369;0.21620396;61.34114799;61.34114799;2
4;26.4;66;0;2;0.25229499;-2.20E-02;0.253252368;94.98355827;94.98355827;3
4;26.8;64;0;2;0.306036;-0.24541;0.392280641;128.7260954;128.7260954;3
4;26.5;62;0;2;0.176356;-8.20E-02;0.194487631;114.9369478;114.9369478;3
3;27.9;66;0;3;4.36E-03;-3.51E-02;0.035369755;172.9191871;172.9191871;4
6;27.7;66;0;2;2.06E-02;5.44E-02;0.058169752;20.7404978;20.7404978;1
5;26.6;64;0;2;0.20744599;6.26E-02;0.216685484;73.20800839;73.20800839;2
4;25.8;64;0;2;0.351625;-0.17048;0.390773043;115.8657171;115.8657171;3
4;25.7;62;0;2;0.522829;-0.42456001;0.673499343;129.0781084;129.0781084;3
4;25.6;59;0;2;0.74733001;-0.29791;0.804520051;111.7338308;111.7338308;3
4;26.6;61;0;2;0.87805998;-0.22265001;0.905848969;104.2286159;104.2286159;3
4;27.3;61;0;2;0.83877403;-0.1067;0.845533419;97.249628;97.249628;3
5;27.5;65;0;2;0.81255901;0.124497;0.822041147;81.28911427;81.28911427;2
5;26.9;70;0;2;0.921435;0.35842201;0.988690445;68.74484002;68.74484002;2
5;28;67;0;3;0.76833397;0.46050599;0.895769421;59.06335964;59.06335964;2
5;28.3;63;0;2;0.60652798;0.52460802;0.801928778;49.14228485;49.14228485;2
6;27.6;66;0;2;0.66814101;0.91327202;1.131582163;36.18884279;36.18884279;1
6;27.8;66;0;2;0.81723201;1.03541;1.319068621;38.28344909;38.28344909;1
6;27.9;68;0;2;0.638699;1.08652;1.260342066;30.44867968;30.44867968;1
6;27.3;72;0;2;0.22992399;1.0247101;1.050188474;12.64654273;12.64654273;1
7;27.1;68;0;2;-1.69E-02;1.1491801;1.14930436;-0.842538848;359.1574612;8
7;26.7;68;0;3;-0.1042;0.876149;0.882323473;-6.782303752;353.2176962;8
6;27.4;60;0;2;9.95E-02;0.97190398;0.976983928;5.845368986;5.845368986;1
6;27.2;62;0;3;0.23104;1.27871;1.29941477;10.24182381;10.24182381;1
6;27.1;62;0;2;0.23550799;1.5977;1.61496418;8.385265397;8.385265397;1
6;27.1;66;0;3;4.46E-02;1.73123;1.731804398;1.475729203;1.475729203;1
7;27.8;67;0;2;-0.23311;1.94655;1.960458409;-6.82896107;353.1710389;8
7;27.2;66;0;3;-0.75810999;2.0374501;2.173921265;-20.40961168;339.5903883;8
7;27.7;65;0;2;-1.49633;2.0624299;2.548062119;-35.9615606;324.0384394;8
7;27.5;65;0;2;-1.68599;2.24529;2.807826466;-36.90291414;323.0970859;8
7;27.9;62;0;2;-1.85165;2.0715599;2.778483065;-41.79172464;318.2082754;8
8;28;64;0;3;-2.1580801;2.05474;2.979809757;-46.40517855;313.5948215;7
8;26.6;69;0;3;-2.14347;1.6453201;2.702136538;-52.49028148;307.5097185;7
8;27.2;67;0;2;-1.77212;1.56944;2.367182124;-48.47098335;311.5290167;7
8;26.7;67;0;2;-1.6055599;1.49025;2.190586144;-47.13311478;312.8668852;7
8;27.7;58;0;2;-1.58369;1.24991;2.017510601;-51.71811933;308.2818807;7
8;27.6;58;0;2;-1.68845;1.0060101;1.96543118;-59.21272309;300.7872769;7
8;26.8;67;0;2;-2.0090799;0.761639;2.14860327;-69.23836159;290.7616384;7
8;26.6;69;0;3;-1.96119;0.476316;2.01820295;-76.348836;283.651164;7
8;26.8;69;0;3;-1.90374;0.22683799;1.917206682;-83.2050228;276.7949772;7
8;26.8;70;0;3;-1.98382;5.59E-02;1.984607418;-88.38594893;271.6140511;7
1;27.6;64;0;2;-1.85086;-0.16565;1.858257964;-95.11428509;264.8857149;6
1;27.8;66;0;2;-1.84166;-0.49388999;1.906735136;-105.0121523;254.9878477;6
1;28.6;61;0;3;-1.60331;-0.67754;1.740592832;-112.9083491;247.0916509;6
1;28.4;66;0;3;-1.4232;-0.76646;1.616465023;-118.3045488;241.6954512;6
1;28;68;0;2;-1.14747;-0.70563;1.347071304;-121.5891952;238.4108048;6
1;28.4;69;0;2;-1.00453;-0.65515;1.199292309;-123.1122119;236.8877881;6
1;28.9;66;0;3;-1.01537;-0.73298001;1.252292271;-125.8249394;234.1750606;6
1;28.2;70;0;2;-1.03616;-0.75621998;1.28276896;-126.1230652;233.8769348;6
1;29.1;69;3.3;3;-1.03615;-0.71486998;1.258827197;-124.6029213;235.3970787;6
1;28.5;73;4;3;-1.22408;-0.50014001;1.322313078;-112.2241596;247.7758404;6
1;28.8;74;0;3;-1.43973;-0.26583001;1.464065595;-100.4612061;259.5387939;6
1;28.1;69;;2;-1.5197001;-0.31525999;1.552055816;-101.7197095;258.2802905;6
1;28.8;62;17.1;2;-1.56117;-0.51602;1.644240983;-108.2904846;251.7095154;6
1;29.1;65;0;2;-1.48631;-0.55487001;1.586505009;-110.4716348;249.5283652;6
1;27.8;74;1.3;2;-1.46798;-0.64681;1.604159735;-113.7788783;246.2211217;6
1;28.2;72;2.2;2;-1.42554;-0.59706002;1.54552417;-112.7254355;247.2745645;6
1;29.3;59;0;3;-1.22022;-0.63068002;1.373569851;-117.3325268;242.6674732;6
1;28.1;71;11;3;-0.95747;-0.87169999;1.294839632;-132.3153601;227.6846399;6
2;28.6;64;0;2;-0.82235003;-1.1011;1.37429283;-143.2460027;216.7539973;5
2;29.1;64;0;2;-0.44431999;-1.13063;1.214802227;-158.5459458;201.4540542;5
2;29.8;54;0;2;-0.1666;-1.07287;1.085728141;-171.1733537;188.8266463;5
3;28;69;0;2;0.33886901;-1.02712;1.081576488;161.7411642;161.7411642;4
3;28;76;7.7;2;0.82759398;-1.14114;1.409649707;144.0490862;144.0490862;4
3;28.8;72;0;2;1.02758;-1.09706;1.503150458;136.8730197;136.8730197;4
3;29.4;64;0;3;0.71423203;-0.76054001;1.043335277;136.7985019;136.7985019;4
3;28;72;0;3;0.236582;-0.54209;0.591466492;156.4223074;156.4223074;4
3;27.7;75;23.5;2;7.96E-02;-0.54692;0.552682229;171.7191829;171.7191829;4
2;28.4;76;0;2;-0.29444;-0.31837001;0.433652369;-137.2362433;222.7637567;5
1;28.2;79;0;2;-0.89732999;-0.33774;0.958785387;-110.6254981;249.3745019;6
1;28.5;77;0;3;-1.2603;-0.44707;1.337246303;-109.5312754;250.4687246;6
1;27.3;78;1.2;2;-1.3487999;-0.59407002;1.473831862;-113.7707755;246.2292245;6
1;26.1;73;33.9;3;-1.54984;-0.71333998;1.706123663;-114.7150483;245.2849517;6
1;26.7;82;6.9;2;-1.5462199;-0.76525998;1.725230076;-116.331872;243.668128;6
1;28.1;75;4.8;2;-1.46398;-0.76397997;1.651333653;-117.5578662;242.4421338;6
1;26.9;75;6.5;2;-1.3716;-0.84167999;1.609258141;-121.5352882;238.4647118;6
1;29.4;70;11;3;-1.18457;-1.08218;1.604468646;-132.4136849;227.5863151;6
2;29.6;66;0;2;-1.13204;-1.23762;1.677264984;-137.5511214;222.4488786;5
2;30.7;60;0;2;-0.98509002;-1.24133;1.584708969;-141.5653187;218.4346813;5
2;29.5;71;0;2;-0.82169002;-1.36721;1.595129359;-148.994231;211.005769;5
2;29.1;74;0;2;-0.46928999;-1.67856;1.742927643;-164.3801282;195.6198718;5
2;29.3;72;0;2;-0.16175;-1.57155;1.579852039;-174.1235889;185.8764111;5
2;29.1;76;1.7;2;-3.65E-02;-1.1751601;1.175726801;-178.2209881;181.7790119;5
2;28.6;72;3.6;3;-7.98E-02;-0.99791002;1.001095624;-175.4279501;184.5720499;5
2;28.2;77;28.7;2;-7.29E-02;-0.88967001;0.892651744;-175.3156208;184.6843792;5
3;28.6;75;0;3;1.40E-02;-0.82659;0.826708551;179.029671;179.029671;4
3;28;77;0.8;2;2.15E-02;-0.53118002;0.531614958;177.6821658;177.6821658;4
2;28.2;77;0;2;-0.11068;-0.42739999;0.441498374;-165.4815498;194.5184502;5
2;28.5;78;35.4;2;-8.43E-02;-0.43314001;0.441267219;-168.9864753;191.0135247;5
2;29.5;72;1;2;-0.16154;-0.84425002;0.859565744;-169.1678712;190.8321288;5
2;29.2;76;;2;-0.12829;-1.2491;1.25567079;-174.135944;185.864056;5
2;29.8;74;0;2;-0.14053001;-1.26;1.267812559;-173.6360022;186.3639978;5
2;29;76;0;2;-7.11E-02;-1.04522;1.047635461;-176.1085093;183.8914907;5
3;28.4;76;17.8;2;0.32093501;-0.94514;0.998142725;161.2443898;161.2443898;4
3;28.4;78;0.3;2;0.796121;-1.06653;1.330900029;143.2601663;143.2601663;4
3;29.3;75;13.2;2;1.14182;-1.2547801;1.696533528;137.6985523;137.6985523;4
3;29.3;75;32;2;1.20556;-1.22744;1.720460365;135.5152478;135.5152478;4
3;28.3;78;0;2;1.21723;-1.29958;1.78060581;136.8740488;136.8740488;4
3;27.6;81;2.7;2;1.25254;-1.2577699;1.775061005;135.119368;135.119368;4
4;28.3;78;12.2;2;1.58413;-1.0944999;1.925460435;124.6411943;124.6411943;3
4;27.5;82;12.6;2;1.70302;-0.78433001;1.874953515;114.7285491;114.7285491;3
4;27.6;80;3.3;2;1.87616;-0.55386001;1.956204809;106.4470942;106.4470942;3
4;27.8;80;0;2;1.7796;-0.50959003;1.851123486;105.9791117;105.9791117;3
4;26.5;87;51.8;2;1.60208;-0.29978999;1.629887838;100.5989243;100.5989243;3
4;27.4;81;;2;1.7475899;-0.22392;1.761877018;97.3015667;97.3015667;3
4;28;77;0;1;1.6355799;-0.18572;1.646090377;96.47818508;96.47818508;3
5;27.3;84;4.1;2;1.84776;6.29E-02;1.848830286;88.05033477;88.05033477;2
5;27.1;81;31.7;2;1.89121;0.202502;1.90202059;83.88831962;83.88831962;2
5;25.9;88;0.3;2;2.0660801;0.340857;2.094008232;80.6318626;80.6318626;2
5;25.8;88;53.4;1;1.96501;0.55661702;2.042323874;74.18447189;74.18447189;2
5;26.6;85;6;1;1.8021801;0.34529099;1.834960212;79.15378578;79.15378578;2
5;26.2;88;18.7;2;1.7081701;0.55909997;1.797341889;71.87624672;71.87624672;2
5;28.3;77;3.9;3;1.48536;0.410997;1.541172561;74.53330921;74.53330921;2
5;27.7;79;0;2;1.43152;0.34365901;1.472192591;76.50070143;76.50070143;2
5;27;85;0;2;1.64887;0.60480398;1.756291585;69.85700983;69.85700983;2
5;25.9;89;3.2;3;1.72651;0.70968699;1.866679513;67.65474341;67.65474341;2
5;27.6;75;31.5;2;1.7035;0.78361797;1.875091831;65.29734852;65.29734852;2
5;27.7;79;0;2;1.43363;1.14809;1.836683322;51.31130151;51.31130151;2
6;27.3;81;0;2;0.929286;1.26913;1.572979156;36.21244095;36.21244095;1
6;27.4;82;65.8;2;0.385387;1.44179;1.492407968;14.96516145;14.96516145;1
7;26.1;86;18.7;2;-4.99E-02;1.50002;1.500849763;-1.90531156;358.0946884;8
7;26.9;80;23.8;2;-0.37040001;1.5383;1.582265167;-13.53826894;346.4617311;8
7;28.2;75;0;2;-0.90464002;1.48429;1.738243473;-31.3613299;328.6386701;8
7;27.8;78;11.8;2;-1.07967;1.10074;1.541854681;-44.44634977;315.5536502;8
8;28.1;83;34.8;2;-0.88874;0.73683101;1.154460361;-50.3387639;309.6612361;7
8;28.4;79;0.3;2;-0.60150999;0.372673;0.707601182;-58.2191997;301.7808003;7
1;28.4;72;0;2;-0.45243999;-7.88E-03;0.452508606;-90.99780105;269.0021989;6
1;29.3;74;0;2;-0.4797;-0.32157001;0.577511352;-123.8361802;236.1638198;6
2;29;77;0.1;3;-0.31255001;-0.68506998;0.752999592;-155.4760687;204.5239313;5
3;27.7;84;3;2;9.84E-02;-0.92707998;0.932287428;173.9413263;173.9413263;4
3;27.9;82;0;1;0.28247499;-1.16246;1.196288164;166.3419817;166.3419817;4
3;27.9;85;12.6;2;0.384635;-1.35906;1.4124405;164.1976665;164.1976665;4
3;27.7;83;6.2;2;0.25528401;-1.29168;1.316665162;168.8202984;168.8202984;4
3;27.3;81;0;2;0.30982399;-0.98063999;1.028419027;162.4665581;162.4665581;4
3;27.5;84;4.5;2;4.47E-02;-0.88958001;0.890702354;177.1233964;177.1233964;4
2;26.6;87;5.1;0;-1.12E-02;-0.75224;0.752323373;-179.1469939;180.8530061;5
2;26.9;84;0.4;2;-3.50E-02;-1.12301;1.123555277;-178.2148838;181.7851162;5
3;26.6;85;5.6;2;3.60E-02;-1.16336;1.163916874;178.2275563;178.2275563;4
3;26.7;86;0;2;0.33727801;-0.98698997;1.04302716;161.1334787;161.1334787;4
3;26.3;81;0;2;0.50454998;-0.97224998;1.095372405;152.5729047;152.5729047;4
3;27.5;81;2.5;2;0.70869797;-1.0533201;1.269541668;146.0664276;146.0664276;4
3;26.7;87;0;3;0.93699199;-0.97425002;1.351708952;136.1167908;136.1167908;4
4;27;80;29.7;3;1.1776201;-0.83254999;1.442195752;125.2594212;125.2594212;3
4;25.8;87;4.6;6;1.3032;-0.87611002;1.570318123;123.9119915;123.9119915;3
4;25;84;2.3;3;1.33685;-0.73969001;1.527844637;118.9561132;118.9561132;3
4;25.1;88;25;4;1.39785;-0.69918001;1.562957872;116.5734125;116.5734125;3
4;26.4;90;21.7;4;1.62342;-0.43081999;1.679612563;104.8624631;104.8624631;3
4;25.7;90;5.6;3;1.56493;-0.44451001;1.626835903;105.8569143;105.8569143;3
4;26.8;84;13.2;3;1.42714;-0.60117;1.548590956;112.8428251;112.8428251;3
4;26.8;80;0;3;1.46368;-0.55607998;1.56575352;110.8027403;110.8027403;3
4;27.7;80;0.8;3;1.6664;-0.39746001;1.713144308;103.4152108;103.4152108;3
4;25.5;86;2.2;2;1.84638;-0.28152001;1.86771856;98.66919598;98.66919598;3
4;26.3;84;7.6;2;2.07828;-7.80E-02;2.079743195;92.14936112;92.14936112;3
5;27.2;83;0;2;2.07147;0.291877;2.091932156;81.97963442;81.97963442;2
5;26.3;88;;3;1.85578;0.44810301;1.909113856;76.42501118;76.42501118;2
5;27;84;25.5;2;1.93576;0.78714699;2.089681115;67.87163993;67.87163993;2
5;27.3;83;0;3;1.5793101;1.00604;1.872521528;57.5023612;57.5023612;2
5;26.7;85;0;2;1.50498;0.97315598;1.792204609;57.11232715;57.11232715;2
6;26.5;86;19.5;3;0.78968799;0.90010101;1.197409266;41.26153334;41.26153334;1
6;26.8;87;0;2;0.25286999;0.79277402;0.832126119;17.69104802;17.69104802;1
6;26.4;87;23.4;3;0.110427;0.69119298;0.699958469;9.077031101;9.077031101;1
8;26.5;87;0;3;-0.34762001;0.32243699;0.474136356;-47.15235715;312.8476429;7
1;27.4;79;1.7;3;-0.42054999;-2.24E-02;0.42114612;-93.04889753;266.9511025;6
1;26.5;85;0;2;-0.48919001;-0.31205001;0.580243117;-122.5334456;237.4665544;6
1;26.2;87;29.3;3;-0.3355;-0.2676;0.429150335;-128.5764053;231.4235947;6
1;26.9;84;4.2;2;-0.36171001;-0.34772;0.501740301;-133.8702696;226.1297304;6
2;26.7;86;29.2;2;-0.1534;-0.30614001;0.342422642;-153.3855618;206.6144382;5
2;26.8;84;6.8;4;-0.14632;-0.40957999;0.434931386;-160.3410358;199.6589642;5
3;27.2;86;0;4;6.55E-02;-0.47962999;0.484081788;172.2235861;172.2235861;4
3;24.9;93;18;4;0.122052;-0.68844998;0.699185287;169.9467617;169.9467617;4
3;26.9;85;7;3;0.50627702;-0.80656999;0.952298047;147.8838626;147.8838626;4
3;27.4;82;0.6;3;0.84768099;-1.1153899;1.400948853;142.7656653;142.7656653;4
3;26.5;87;29.8;3;0.907848;-1.15492;1.469022872;141.830173;141.830173;4
4;26.2;86;3.3;3;1.05312;-0.85000998;1.353358305;128.9082127;128.9082127;3
4;27;86;0;3;1.3235101;-0.53222001;1.426512224;111.9064233;111.9064233;3
4;26.6;87;2.6;2;1.59764;-0.17127;1.606794007;96.11884652;96.11884652;3
4;25.9;84;6;2;1.4976;-8.80E-02;1.500183242;93.36287228;93.36287228;3
5;26.6;85;3.8;2;1.3030699;2.66E-02;1.303341369;88.83056458;88.83056458;2
5;26.7;83;0.4;3;1.12149;0.24158201;1.147214752;77.84357808;77.84357808;2
5;27.4;78;4.5;3;1.13061;0.17806301;1.14454594;81.04984016;81.04984016;2
4;27;84;0;2;0.89734399;-4.91E-02;0.898686289;93.13193188;93.13193188;3
4;26.3;84;;1;0.53043598;-0.43347999;0.685030825;129.2561931;129.2561931;3
3;26.5;84;31;2;0.320016;-0.54785001;0.634468182;149.7094887;149.7094887;4
3;27.1;86;0.2;2;0.191241;-0.67028999;0.697037869;164.0759775;164.0759775;4
3;27.3;85;3;3;0.34762299;-0.65337002;0.74009062;151.9849626;151.9849626;4
3;27.6;81;0;2;0.73181498;-0.89320999;1.154719555;140.6719289;140.6719289;4
3;27.3;84;0.3;2;0.92689902;-1.21301;1.526609005;142.6154192;142.6154192;4
4;26.5;87;11.7;3;1.27256;-1.01624;1.628543119;128.6101376;128.6101376;3
4;26.8;82;0.2;3;1.65924;-1.0683399;1.973430394;122.7763931;122.7763931;3
4;27.2;84;0;2;1.98251;-1.1509399;2.292380543;120.137172;120.137172;3
4;26.7;88;0;2;2.29017;-0.92593998;2.470271944;112.014005;112.014005;3
4;26.2;87;2;2;2.2535801;-0.19966;2.262407431;95.06300353;95.06300353;3
5;26.8;84;2.7;3;2.4539499;0.55697501;2.516364694;77.21218366;77.21218366;2
5;26.4;82;15.2;4;2.4726501;0.95777899;2.651667232;68.82616405;68.82616405;2
5;26;85;3.7;5;2.07464;1.23466;2.414232061;59.24227194;59.24227194;2
6;26.7;80;9.1;4;1.6081001;1.65183;2.305326068;44.23145946;44.23145946;1
6;26.5;83;0;3;1.32806;2.0808001;2.468495983;32.54784594;32.54784594;1
6;26.3;86;2.5;3;0.96929699;1.96334;2.189575441;26.27546027;26.27546027;1
6;27;85;2.6;3;0.72119403;1.72302;1.867864757;22.71242726;22.71242726;1
6;27.4;83;0;2;0.28426501;1.37786;1.406877669;11.65708671;11.65708671;1
7;27.2;82;2.9;2;-0.15436999;1.23774;1.247329308;-7.109176825;352.8908232;8
7;27.8;84;0;2;-0.43261999;0.88284498;0.983145622;-26.10621204;333.893788;8
8;28.1;80;;2;-0.72995001;0.32336399;0.79836789;-66.10691097;293.893089;7
8;27.8;82;3.1;2;-0.80808997;0.244027;0.844131848;-73.19673459;286.8032654;7
8;27.1;82;0;2;-0.74747998;3.57E-02;0.748332019;-87.26560412;272.7343959;7
1;26.7;82;0;2;-0.56024998;-2.67E-02;0.560885844;-92.72849759;267.2715024;6
1;27.4;83;5.2;2;-0.53912002;-0.13264;0.555197051;-103.8219905;256.1780095;6
1;27;85;0.2;2;-0.95117003;-0.33311999;1.007816131;-109.3013405;250.6986595;6
1;26.7;84;0;2;-0.94796002;-0.21870001;0.972860675;-102.9911739;257.0088261;6
1;26.6;84;0;2;-1.03238;-0.37018001;1.096741403;-109.7262867;250.2737133;6
1;27.4;84;11.2;2;-1.03587;-0.79816002;1.307702594;-127.6150215;232.3849785;6
2;26.8;87;0.3;2;-0.54816997;-0.92297;1.073482155;-149.2930936;210.7069064;5
2;26.8;84;7.6;1;-0.37566;-1.31124;1.363990753;-164.0134065;195.9865935;5
2;28.1;82;0.4;2;-0.19606;-1.21587;1.231575974;-170.8398605;189.1601395;5
3;28.3;81;31;2;0.117776;-1.09478;1.101096923;173.8597578;173.8597578;4
3;27.7;86;0;2;0.60179198;-1.22844;1.367924859;153.9005479;153.9005479;4
3;27;85;1;2;0.60826498;-1.12098;1.275375414;151.5149039;151.5149039;4
3;27.1;85;0;2;0.75274497;-0.95837998;1.218653838;141.8526764;141.8526764;4
4;27.3;84;0;2;1.0687;-0.89323997;1.392837871;129.889525;129.889525;3
4;28.5;78;0;2;1.33395;-0.86009002;1.587191685;122.8126808;122.8126808;3
4;28.3;82;0;2;1.1641901;-0.91205001;1.478909669;128.0758652;128.0758652;3
4;27.2;84;0;1;1.00068;-0.83825999;1.305388936;129.9525838;129.9525838;3
4;28;80;1.6;0;0.731076;-0.70038003;1.012424962;133.7715445;133.7715445;3
4;27.3;81;2.6;1;0.52747899;-0.41694999;0.672369972;128.3248897;128.3248897;3
4;27.7;81;0;2;0.621898;-4.78E-02;0.623732284;94.39519679;94.39519679;3
5;27;82;0;2;0.51860702;0.171404;0.54619829;71.71084315;71.71084315;2
5;26.7;87;2.1;4;0.49116701;0.42107201;0.646951829;49.39388306;49.39388306;2
6;27.7;80;2.3;3;0.52225202;0.61578602;0.807427764;40.30148817;40.30148817;1
6;27;84;;2;0.495125;1.0077;1.122768033;26.16680967;26.16680967;1
6;27.6;78;4;1;0.223942;1.17115;1.192368375;10.82516703;10.82516703;1
7;27.6;80;0;1;-6.45E-02;1.23966;1.241336846;-2.978436299;357.0215637;8
7;27.8;80;0;1;-0.49750999;1.36034;1.448461634;-20.08871629;339.9112837;8
7;27.9;76;0;2;-0.70797998;1.50752;1.665488578;-25.15626297;334.843737;8
7;27.5;75;0;1;-0.64248002;1.5147099;1.645334816;-22.98473589;337.0152641;8
7;28.4;79;0;2;-0.98553997;1.3786401;1.69467919;-35.55960575;324.4403942;8
8;28.1;79;34.3;2;-1.31249;1.1383801;1.737394386;-49.06346773;310.9365323;7
8;28.1;83;0;2;-1.4204;0.97700202;1.723968998;-55.47841292;304.5215871;7
8;27.4;84;0.3;2;-1.3663;0.64205003;1.50963702;-64.83028715;295.1697129;7
8;29;72;0;2;-1.28353;0.378115;1.338065848;-73.585558;286.414442;7
8;28.9;73;0;2;-1.3264199;0.148434;1.334699368;-83.61483855;276.3851614;7
1;29.1;72;0;3;-1.20661;-0.23082;1.228489139;-100.8296334;259.1703666;6
1;28.6;71;0;2;-1.1680599;-0.34512001;1.217978551;-106.4605293;253.5394707;6
1;28.6;74;0;2;-1.05644;-0.21201;1.077503463;-101.347579;258.652421;6
8;28.4;78;0;2;-0.97873998;3.75E-03;0.978747164;-89.78047477;270.2195252;7
8;28.4;75;0.3;3;-1.08678;3.04E-02;1.0872051;-88.39770918;271.6022908;7
1;28.7;73;0;0;-1.46058;-0.11961;1.465469375;-94.6816263;265.3183737;6
1;29;72;0;3;-1.64236;-0.36087;1.681539035;-102.3924702;257.6075298;6
1;29;73;0;2;-1.77248;-0.41479;1.820367022;-103.1711515;256.8288485;6
1;29.3;74;0;3;-1.84322;-0.44064;1.89515793;-103.4447926;256.5552074;6
1;27.6;83;22;2;-1.8208899;-0.41209999;1.866940393;-102.7522351;257.2477649;6
1;28;79;27;2;-1.49953;-0.62967002;1.626368518;-112.7780994;247.2219006;6
1;26.8;85;23;2;-1.34244;-0.76498002;1.545101804;-119.6763497;240.3236503;6
1;28.5;77;1.2;2;-1.23613;-0.95538998;1.562301952;-127.7000042;232.2999958;6
1;28.7;78;0;2;-1.16901;-1.0553;1.574878557;-132.073503;227.926497;6
2;27.9;82;0.9;2;-0.88202;-1.12196;1.427148739;-141.8276206;218.1723794;5
2;28.5;78;0;2;-0.55593002;-1.41819;1.523260012;-158.5948367;201.4051633;5
2;29.1;72;0;2;-0.36057001;-1.70842;1.746055448;-168.0823577;191.9176423;5
2;29.7;78;0;2;-0.28082001;-1.9447401;1.964910668;-171.7832985;188.2167015;5
3;28.8;80;5.9;2;0.14664499;-1.90639;1.912021858;175.6013064;175.6013064;4
3;29.4;78;4.8;2;0.75486898;-1.5923001;1.762171043;154.6355598;154.6355598;4
4;28.9;80;0;3;1.4481699;-1.22244;1.895139998;130.1686309;130.1686309;3
4;27.3;81;25.9;2;1.50378;-0.67668003;1.649014903;114.2270809;114.2270809;3
4;27.4;84;5.1;1;1.34811;-0.20107;1.363022273;98.48310472;98.48310472;3
5;26.5;80;21.4;2;1.2021101;0.27956501;1.234190134;76.90790248;76.90790248;2
5;28.5;79;0;2;0.95727903;0.69567198;1.183360742;53.9934172;53.9934172;2
6;27.8;78;3.6;2;0.71285701;0.88157898;1.13373128;38.95948511;38.95948511;1
6;28.7;75;0;2;0.423702;1.03106;1.114723333;22.33963592;22.33963592;1
7;29.1;77;0;2;-3.57E-02;1.23517;1.235685809;-1.655553516;358.3444465;8
7;27.5;84;3.8;2;-0.53558999;1.21188;1.324956517;-23.84301717;336.1569828;8
7;27.8;81;47.9;2;-0.80291998;1.2229199;1.462946881;-33.28729108;326.7127089;8
7;28.7;78;0;2;-0.86246002;1.60184;1.819265971;-28.29883659;331.7011634;8
7;27.6;80;49.4;2;-1.1103899;1.56238;1.916767329;-35.40156495;324.5984351;8
8;28.5;78;0;2;-1.5762399;1.2860301;2.034307165;-50.78951895;309.2104811;7
8;28.2;72;0;2;-1.66948;1.20511;2.058993342;-54.17645885;305.8235411;7
8;28;66;0;2;-1.72552;1.14805;2.072543865;-56.36276076;303.6372392;7
8;27.2;72;0;2;-1.7797101;1.12166;2.103684671;-57.77887211;302.2211279;7
8;27;72;0;2;-1.79735;0.97799301;2.046200711;-61.44803856;298.5519614;7
8;28.4;68;0;2;-1.63507;0.50792497;1.712145344;-72.74289741;287.2571026;7
8;28.5;72;0;2;-1.37053;0.20732801;1.386123149;-81.39775886;278.6022411;7
1;27.9;78;0;2;-0.87342;-7.58E-02;0.876702992;-94.96000284;265.0399972;6
1;28;80;0;2;-0.72259003;-0.42375001;0.837675607;-120.3887295;239.6112705;6
2;26.8;82;1.9;1;-0.42041001;-0.52811998;0.675022437;-141.4784502;218.5215498;5
2;26.8;83;3.7;2;-0.27430999;-0.42458001;0.50548408;-147.1345595;212.8654405;5
2;27.8;78;0;2;-0.24372999;-0.42488;0.489823767;-150.1595079;209.8404921;5
2;27.8;72;0;2;-0.36649001;-0.52373999;0.639232747;-145.0173775;214.9826225;5
2;28.2;71;0;2;-0.49099001;-0.49393001;0.696446728;-135.1710282;224.8289718;5
2;28.5;74;0;2;-0.52542001;-0.5869;0.78772952;-138.163625;221.836375;5
